Student_ID,Age,Gender,School_Type,Study_Hours_Per_Week,Attendance_Rate,Previous_Grade,Parental_Education,Family_Income,Extracurricular_Activities,Absences,Has_Tutor,Sleep_Hours,Internet_Access,Final_Grade
4092,18,Male,Public,20.1,92.8,75.4,Master,Medium,1,5,1,7.2,1,89.3
4093,17,Female,Public,10.0,97.5,96.8,High School,Medium,5,15,0,10.1,1,87.1
4094,16,Male,Private,11.9,91.0,100.0,Bachelor,Medium,4,9,0,9.8,1,100.0
4095,19,Male,Public,18.9,99.5,69.4,High School,Medium,1,8,0,4.9,1,79.4
4096,19,Male,Public,20.1,98.8,65.0,High School,Medium,2,12,0,8.7,1,91.2
4097,16,Female,Public,8.6,89.8,88.6,PhD,Medium,4,13,0,6.5,1,79.8
4098,17,Female,Public,20.5,92.6,79.0,High School,Low,5,7,0,6.8,1,91.6
4099,18,Female,Public,20.2,70.8,88.6,High School,High,5,8,0,6.3,1,100.0
4100,18,Male,Public,10.3,86.6,79.8,High School,High,4,2,1,6.2,1,90.1
4101,16,Male,Public,23.0,83.2,72.7,Bachelor,Low,5,7,0,8.6,1,100.0
4102,18,Male,Public,7.7,79.4,72.7,PhD,Medium,5,8,0,4.2,1,76.5
4103,17,Female,Private,11.9,99.0,80.2,High School,Medium,0,6,1,6.2,1,86.2
4104,17,Male,Public,17.4,95.2,72.5,Bachelor,Medium,0,6,0,7.8,1,99.9
4105,16,Female,Public,10.7,97.5,89.6,Bachelor,Medium,3,11,0,4.6,1,84.3
4106,17,Female,Public,16.3,98.7,59.4,Bachelor,Medium,0,7,0,6.7,1,74.2
4107,19,Female,Private,16.2,89.0,89.6,Bachelor,Medium,4,14,0,5.5,1,93.0
4108,16,Male,Public,14.1,80.9,52.5,Bachelor,High,3,7,1,7.3,1,74.3
4109,17,Male,Private,19.2,98.8,76.7,Bachelor,Medium,2,5,0,7.1,1,81.3
4110,16,Male,Public,13.9,83.6,71.0,Master,Medium,3,11,1,8.1,1,75.1
4111,18,Female,Private,16.2,86.9,56.8,High School,Medium,5,4,0,4.2,1,65.1
4112,17,Female,Public,20.7,82.2,50.3,High School,High,1,13,0,7.5,1,95.2
4113,19,Male,Public,19.0,93.4,61.8,PhD,Low,3,7,0,6.1,0,62.3
4114,17,Male,Public,18.9,88.2,75.5,Master,Medium,0,8,0,8.7,0,91.6
4115,16,Female,Public,9.3,98.5,67.8,Master,High,2,9,0,6.5,1,78.0
4116,16,Female,Private,17.6,83.1,62.5,Bachelor,Medium,1,4,0,6.0,1,78.9
4117,17,Male,Private,10.6,97.5,91.2,Bachelor,High,3,7,0,6.3,1,81.8
4118,19,Female,Public,8.6,94.6,60.2,Bachelor,Low,2,6,1,7.7,1,69.8
4119,19,Male,Public,14.6,97.9,83.1,High School,High,0,4,0,7.8,1,100.0
4120,19,Male,Public,10.5,94.6,64.3,Master,Medium,2,11,0,7.0,1,70.7
4121,16,Female,Public,19.0,97.1,61.5,Bachelor,High,2,5,0,5.8,1,74.3
4122,17,Female,Public,19.1,91.5,67.8,PhD,Medium,1,7,0,5.6,1,81.2
4123,18,Female,Private,5.5,47.4,82.4,Bachelor,Low,4,4,0,7.8,1,68.5
4124,16,Male,Private,10.9,96.9,58.5,High School,Medium,0,10,0,7.6,1,68.2
4125,19,Female,Public,7.7,99.5,78.4,Bachelor,Medium,1,5,0,7.5,1,81.1
4126,17,Male,Private,12.7,77.4,63.5,High School,Medium,1,11,1,8.9,1,82.3
4127,19,Male,Public,17.3,96.9,65.6,Master,Medium,1,9,1,6.0,1,91.6
4128,18,Female,Public,13.8,81.9,79.8,Bachelor,Medium,4,12,0,9.4,1,99.0
4129,19,Male,Public,12.1,98.2,100.0,Bachelor,Low,4,8,0,7.4,1,78.3
4130,19,Female,Public,21.5,88.7,64.1,PhD,Medium,3,5,0,6.4,1,85.1
4131,18,Female,Public,3.5,74.0,83.6,PhD,Low,3,8,0,6.9,1,60.2
4132,17,Male,Public,21.2,92.1,71.2,PhD,Low,0,4,0,5.6,1,84.0
4133,16,Male,Public,12.3,100.0,69.3,High School,Medium,5,4,0,5.8,1,78.7
4134,17,Male,Public,14.6,89.1,87.9,Master,Medium,0,3,0,6.9,0,88.5
4135,18,Male,Private,12.4,79.8,64.9,PhD,High,4,2,0,7.9,1,62.7
4136,19,Female,Public,22.7,96.4,61.2,Bachelor,Medium,4,14,1,6.2,1,85.5
4137,17,Female,Private,8.8,91.8,80.5,High School,High,4,7,0,9.6,1,91.9
4138,16,Male,Private,15.1,73.0,94.1,Master,Low,1,8,0,6.9,1,77.8
4139,18,Male,Public,17.6,59.8,84.0,Master,High,4,12,0,6.3,1,90.1
4140,17,Female,Public,6.9,91.7,58.1,Master,High,1,3,0,5.5,1,47.5
4141,16,Female,Private,10.4,92.2,67.6,High School,Medium,1,10,0,6.4,0,60.8
4142,18,Male,Public,14.3,92.6,86.8,High School,Low,0,12,1,8.7,1,100.0
4143,16,Male,Private,10.6,93.5,94.0,Bachelor,Medium,2,9,0,9.1,1,100.0
4144,18,Female,Public,10.9,99.4,77.7,Bachelor,Low,3,12,1,7.7,1,95.6
4145,19,Male,Public,13.3,91.5,68.0,Bachelor,Medium,3,11,1,7.1,0,80.3
4146,17,Male,Private,18.2,99.6,94.8,High School,Low,0,6,0,5.3,1,89.7
4147,16,Female,Private,13.3,96.3,74.1,High School,Medium,0,4,0,4.0,1,80.2
4148,18,Female,Private,20.4,99.8,67.7,Bachelor,Low,4,7,0,7.2,1,79.0
4149,16,Female,Public,10.0,69.9,65.7,High School,Low,4,7,0,6.5,1,71.9
4150,16,Female,Private,8.7,97.7,60.7,Bachelor,Low,4,9,0,6.3,1,65.1
4151,17,Female,Private,24.6,98.9,100.0,Bachelor,Low,1,12,0,7.5,1,100.0
4152,19,Male,Private,11.7,97.7,92.1,Bachelor,Medium,1,7,0,5.4,1,87.1
4153,16,Male,Public,8.4,92.0,67.1,Master,Medium,4,5,0,8.8,1,74.0
4154,18,Male,Public,6.3,93.8,95.8,High School,Medium,1,10,0,9.2,1,86.8
4155,18,Male,Private,20.4,74.4,81.4,PhD,Medium,0,8,0,7.8,1,90.8
4156,19,Female,Public,13.3,97.0,80.7,Master,Low,4,5,1,6.6,1,93.8
4157,18,Female,Public,13.7,92.8,66.4,Bachelor,Medium,3,8,1,6.3,1,76.2
4158,19,Female,Public,14.2,76.7,68.8,PhD,Medium,3,3,1,6.6,1,91.0
4159,18,Female,Public,20.1,92.5,74.5,High School,High,5,7,0,7.4,1,90.3
4160,17,Male,Public,14.1,96.0,51.4,Bachelor,Medium,1,5,0,8.2,1,84.0
4161,16,Male,Public,26.7,90.4,69.2,High School,Medium,3,13,0,7.5,1,100.0
4162,17,Female,Private,15.7,95.3,75.1,Bachelor,Medium,4,11,0,8.5,1,90.8
4163,16,Female,Public,20.3,77.4,90.7,Bachelor,High,3,2,1,7.7,1,100.0
4164,16,Female,Public,19.0,98.9,67.6,Bachelor,High,0,6,0,8.2,1,88.3
4165,16,Female,Public,14.8,96.2,84.7,High School,Medium,1,8,0,7.0,1,94.4
4166,17,Female,Public,12.1,97.8,50.3,High School,Low,3,5,1,5.6,1,61.2
4167,16,Female,Public,16.7,89.0,89.0,Bachelor,Medium,1,8,0,8.5,1,87.0
4168,17,Male,Public,17.6,92.2,64.2,High School,Low,0,1,1,9.6,1,93.2
4169,19,Female,Public,12.1,85.9,76.6,Master,Medium,3,4,1,7.4,0,70.6
4170,18,Female,Private,15.8,96.3,79.9,Bachelor,Medium,5,9,0,6.3,1,88.4
4171,18,Male,Public,21.2,85.9,77.5,Bachelor,Medium,4,10,0,7.6,0,100.0
4172,16,Female,Public,25.3,96.5,73.7,High School,Medium,2,11,0,6.6,1,94.3
4173,17,Male,Public,19.3,93.2,60.1,High School,Low,3,10,1,7.0,1,91.0
4174,18,Female,Public,24.3,99.5,64.3,Bachelor,High,0,5,0,7.1,1,88.6
4175,17,Male,Private,11.9,64.5,87.0,PhD,Low,5,13,1,6.1,1,91.3
4176,17,Female,Private,18.5,86.3,67.8,Bachelor,Low,5,12,0,6.1,1,82.7
4177,16,Male,Public,21.7,95.9,73.8,Master,Medium,2,5,0,6.9,1,94.9
4178,18,Female,Public,10.5,98.9,57.1,Master,High,5,11,0,6.8,1,70.2
4179,16,Male,Public,12.6,94.0,85.3,High School,Medium,3,6,0,7.7,1,85.1
4180,16,Male,Public,23.7,90.2,59.2,PhD,Medium,1,8,0,7.3,1,82.1
4181,18,Male,Private,10.1,94.1,86.0,Bachelor,Medium,0,6,0,7.7,1,85.3
4182,18,Female,Public,8.3,98.4,62.2,PhD,Low,3,11,0,6.8,1,68.6
4183,19,Male,Public,22.6,94.7,87.2,Bachelor,Medium,0,9,0,6.0,1,87.9
4184,19,Male,Public,21.0,96.9,75.1,High School,Medium,4,10,0,5.7,1,77.7
4185,17,Female,Public,17.2,90.3,68.3,PhD,High,2,12,1,8.2,1,91.2
4186,18,Male,Public,14.8,83.0,94.2,High School,Low,2,9,0,6.4,1,86.8
4187,19,Female,Public,12.8,83.3,74.2,Master,Medium,4,7,1,6.2,1,72.5
4188,17,Male,Private,16.4,99.0,70.7,High School,Medium,2,9,1,8.5,1,100.0
4189,17,Female,Public,22.9,99.6,85.9,Bachelor,Medium,2,6,0,6.5,1,97.5
4190,17,Male,Public,16.2,81.7,57.2,Bachelor,Medium,5,14,0,4.4,1,76.8
4191,19,Male,Public,25.8,95.4,44.7,PhD,Medium,4,13,1,7.3,1,88.5
4192,18,Female,Private,10.5,85.8,88.9,High School,Low,1,7,1,6.3,1,83.2
4193,16,Female,Public,14.9,87.7,65.0,Bachelor,High,5,5,0,6.1,1,73.3
4194,17,Female,Private,13.1,97.6,85.4,Bachelor,Medium,2,6,0,6.8,1,84.0
4195,19,Male,Private,9.6,99.9,75.6,PhD,Medium,1,4,0,4.5,1,75.4
4196,19,Male,Private,14.2,95.7,61.0,Bachelor,Medium,0,6,0,4.8,1,72.3
4197,16,Male,Public,17.1,87.3,82.3,Bachelor,Medium,0,11,0,6.4,1,93.9
4198,16,Female,Public,17.6,65.3,70.1,Bachelor,Medium,2,9,0,7.7,1,73.6
4199,19,Male,Public,25.9,86.6,62.1,High School,Medium,0,11,1,6.7,1,93.5
4200,18,Male,Public,17.3,98.4,62.4,Master,Low,4,11,0,6.6,1,86.6
4201,16,Male,Public,20.8,96.6,54.2,High School,Medium,2,2,0,7.0,1,93.3
4202,19,Female,Public,15.3,91.2,79.8,Master,Low,4,9,0,8.1,1,90.0
4203,16,Male,Private,23.4,78.0,63.8,Bachelor,Medium,1,5,0,7.0,1,96.2
4204,18,Female,Public,27.0,87.8,74.6,High School,Medium,3,4,0,6.9,1,94.6
4205,17,Male,Public,17.7,95.8,72.8,Bachelor,Low,3,4,0,6.3,1,83.5
4206,16,Female,Public,10.0,91.3,63.7,Master,Medium,5,6,0,6.5,1,76.4
4207,18,Male,Public,12.3,92.6,56.7,Bachelor,Low,2,10,0,7.2,1,71.1
4208,19,Female,Public,16.4,73.3,100.0,High School,High,4,4,0,8.6,1,92.8
4209,16,Female,Public,17.3,96.1,74.4,High School,Low,3,11,0,7.3,1,86.4
4210,16,Male,Public,18.5,93.2,96.9,Master,High,2,10,1,6.0,1,92.5
4211,19,Female,Public,17.3,91.7,89.0,Bachelor,Medium,5,9,0,6.6,1,84.7
4212,17,Male,Private,15.0,91.7,71.1,PhD,Low,3,6,0,8.3,1,80.5
4213,19,Female,Private,11.8,93.4,77.2,Bachelor,Low,5,11,1,7.1,1,97.9
4214,16,Female,Private,17.0,80.9,76.8,Bachelor,Low,3,6,0,5.3,1,79.7
4215,19,Male,Public,24.3,99.5,97.1,Bachelor,Low,0,10,1,7.5,1,100.0
4216,18,Male,Public,20.1,90.0,85.0,Bachelor,Low,2,8,0,6.2,1,99.9
4217,19,Male,Public,17.7,83.0,65.3,PhD,Medium,5,6,1,5.6,1,85.4
4218,16,Male,Public,20.1,78.2,79.2,Bachelor,Low,5,11,0,7.1,1,87.9
4219,19,Male,Public,13.1,98.9,84.7,High School,Medium,3,11,0,6.0,1,84.6
4220,17,Male,Public,12.5,93.9,60.9,Bachelor,Medium,5,13,0,8.0,1,70.5
4221,19,Male,Public,11.3,77.8,80.9,Bachelor,Medium,2,4,0,7.1,1,69.4
4222,17,Female,Public,14.4,86.0,91.1,Master,Low,0,7,0,8.6,1,100.0
4223,18,Male,Private,12.9,95.9,64.7,PhD,High,2,2,0,7.4,1,81.7
4224,17,Male,Public,21.0,95.6,66.4,Bachelor,Medium,0,1,0,6.4,1,74.5
4225,19,Female,Public,12.6,89.7,88.9,Bachelor,Medium,3,7,1,6.4,1,96.6
4226,16,Male,Public,11.0,81.9,70.7,Bachelor,Low,5,8,0,6.6,1,72.6
4227,17,Male,Public,24.7,94.5,63.2,PhD,Medium,5,14,0,7.6,1,94.4
4228,18,Male,Public,12.7,82.6,85.6,PhD,Medium,3,10,1,5.3,1,92.8
4229,17,Female,Public,15.8,94.3,81.9,PhD,High,3,9,0,7.3,1,82.1
4230,17,Female,Public,17.3,95.2,76.1,High School,High,0,7,1,5.9,1,92.6
4231,17,Male,Private,9.3,98.9,88.5,Bachelor,Medium,1,11,0,9.7,0,100.0
4232,18,Female,Private,21.2,93.3,89.3,High School,Medium,0,10,1,7.7,1,100.0
4233,19,Female,Public,18.2,96.3,74.0,Bachelor,Medium,0,8,0,7.8,0,88.3
4234,17,Female,Public,22.8,96.9,98.7,High School,Low,5,6,1,7.1,1,100.0
4235,17,Female,Public,11.6,99.1,94.0,High School,Medium,4,7,0,5.1,1,80.7
4236,16,Female,Private,15.5,91.3,51.2,Bachelor,Low,3,12,1,7.0,1,86.5
4237,18,Male,Public,15.2,99.9,62.6,Bachelor,Medium,3,11,0,7.5,1,72.5
4238,17,Male,Public,16.3,90.7,47.9,High School,Low,4,9,0,6.3,1,80.8
4239,18,Male,Public,7.7,91.3,71.1,High School,Medium,5,9,0,6.9,1,67.7
4240,17,Female,Public,15.6,99.5,60.5,Master,Medium,1,11,0,7.8,1,90.2
4241,19,Female,Private,7.9,97.2,65.2,High School,Medium,2,4,1,7.1,1,72.2
4242,19,Female,Public,16.8,97.0,88.1,Master,Medium,3,10,1,7.3,1,100.0
4243,17,Female,Public,4.4,91.4,53.9,Bachelor,Medium,3,3,0,7.6,1,46.2
4244,19,Male,Public,5.7,95.6,76.6,Master,High,0,8,0,8.5,1,74.4
4245,17,Female,Public,19.1,73.1,76.5,High School,Medium,1,10,1,6.0,1,91.5
4246,19,Female,Private,12.3,65.2,74.0,High School,Medium,1,8,0,9.3,1,71.8
4247,16,Female,Private,10.1,96.3,76.6,Bachelor,High,5,9,0,9.3,1,83.9
4248,16,Female,Public,21.4,87.4,48.2,PhD,Low,1,7,0,6.3,0,100.0
4249,16,Female,Public,16.6,83.3,65.3,High School,Medium,1,9,0,7.8,1,75.2
4250,18,Male,Public,19.4,89.4,93.5,High School,Medium,4,8,0,9.2,1,100.0
4251,18,Female,Public,14.2,99.5,60.6,PhD,Low,0,8,0,8.7,1,78.1
4252,16,Male,Public,28.4,97.4,95.0,High School,Low,5,8,0,4.9,1,100.0
4253,18,Female,Public,12.0,99.8,58.1,High School,Medium,4,10,0,6.8,1,76.9
4254,19,Female,Public,23.7,100.0,56.7,PhD,Low,4,3,0,6.4,1,87.0
4255,17,Male,Public,14.7,82.2,63.6,Master,Low,2,5,1,8.0,0,86.0
4256,17,Female,Public,6.7,92.9,88.5,Bachelor,Medium,0,7,1,8.1,1,98.9
4257,17,Male,Private,17.4,88.6,68.4,PhD,Medium,1,11,0,5.6,1,78.6
4258,16,Male,Public,16.6,99.5,79.1,Bachelor,Medium,5,3,0,6.2,1,95.9
4259,18,Male,Public,9.7,83.7,75.9,High School,Low,0,10,1,5.1,1,68.3
4260,19,Female,Public,10.4,93.3,74.3,Master,Low,1,8,0,6.9,0,81.1
4261,19,Female,Public,14.9,94.7,90.3,Bachelor,Medium,2,5,0,6.7,1,89.9
4262,16,Female,Public,16.7,90.6,84.3,Bachelor,Medium,3,5,0,7.6,1,100.0
4263,19,Male,Public,2.6,93.9,61.3,PhD,High,4,11,0,9.2,1,65.2
4264,19,Female,Private,20.3,91.7,71.7,High School,Medium,2,12,0,7.3,0,100.0
4265,19,Female,Public,12.5,61.9,95.9,Bachelor,High,4,13,0,6.6,1,76.4
4266,19,Male,Public,8.3,69.8,78.8,Bachelor,Low,5,10,0,8.0,1,64.4
4267,18,Male,Public,19.7,92.6,56.9,High School,Medium,1,8,0,6.6,1,76.3
4268,19,Male,Public,14.9,84.5,57.8,Bachelor,Medium,5,12,1,6.8,1,84.6
4269,17,Female,Public,21.1,87.7,85.7,Bachelor,Medium,1,12,0,7.2,1,89.2
4270,16,Female,Public,17.2,98.5,83.4,Master,High,2,9,1,5.6,1,77.2
4271,18,Female,Public,15.0,78.0,63.9,Master,Medium,3,11,1,6.6,0,79.2
4272,19,Male,Public,14.2,88.7,84.0,Bachelor,Medium,3,5,0,6.0,1,86.1
4273,18,Female,Public,17.4,90.4,94.2,Bachelor,High,4,7,0,8.0,1,94.2
4274,19,Male,Public,12.9,80.7,92.5,Bachelor,Low,1,5,0,5.8,1,75.0
4275,17,Male,Public,10.7,97.0,94.3,Bachelor,Low,1,8,0,5.9,1,94.3
4276,16,Female,Public,18.0,72.5,81.7,High School,Medium,3,5,0,6.1,1,93.0
4277,19,Male,Public,14.3,95.6,72.9,Bachelor,Low,1,10,0,6.1,1,84.5
4278,19,Female,Private,15.2,97.5,70.2,Bachelor,Medium,5,7,1,9.0,1,100.0
4279,19,Male,Public,20.4,98.2,74.8,Bachelor,High,1,12,1,8.3,1,94.6
4280,19,Female,Private,14.4,94.6,64.5,PhD,Medium,2,5,0,7.6,1,79.9
4281,16,Male,Public,15.1,85.5,70.7,High School,Medium,3,9,0,6.5,1,90.4
4282,16,Female,Private,12.0,90.4,90.3,Bachelor,Low,3,11,0,6.9,1,87.3
4283,17,Male,Public,17.2,83.1,55.7,Bachelor,Medium,5,13,0,8.9,1,96.0
4284,16,Male,Public,16.7,93.6,56.5,Bachelor,Low,5,8,0,6.6,1,65.7
4285,19,Female,Public,19.5,92.9,85.0,High School,Medium,0,9,1,5.7,1,83.7
4286,17,Male,Public,12.1,90.2,70.8,Bachelor,Low,5,15,1,8.0,1,81.5
4287,17,Female,Public,12.7,69.5,51.9,High School,Medium,3,15,0,6.7,1,71.8
4288,17,Female,Public,19.0,99.6,74.3,Master,Medium,3,10,1,6.8,1,100.0
4289,19,Male,Public,16.3,91.2,72.6,Master,Medium,5,13,1,6.7,1,88.2
4290,18,Male,Private,10.5,98.3,69.8,High School,Low,0,8,0,6.8,1,85.2
4291,19,Female,Public,21.5,93.9,83.2,High School,Low,1,6,0,7.6,0,100.0
4292,16,Female,Private,6.5,99.2,59.0,High School,Medium,1,6,0,6.6,0,67.0
4293,16,Female,Public,18.9,60.1,75.2,High School,High,4,8,0,7.4,1,95.8
4294,19,Male,Public,8.7,98.9,72.5,High School,Medium,1,7,1,8.3,1,83.8
4295,19,Female,Public,24.4,97.1,75.5,High School,Medium,3,11,0,8.8,1,98.0
4296,17,Male,Public,7.3,94.1,54.2,Bachelor,High,4,9,0,5.9,1,61.5
4297,19,Female,Public,20.8,88.5,68.7,Bachelor,Low,4,6,0,8.2,1,84.6
4298,17,Female,Private,14.6,94.3,75.2,Bachelor,Medium,5,5,0,8.4,1,86.0
4299,16,Male,Public,13.2,97.6,81.5,Bachelor,Medium,5,3,0,8.5,1,82.4
4300,17,Male,Public,15.9,96.7,97.2,Master,Low,1,4,1,7.1,1,90.5
4301,19,Male,Private,18.2,88.1,84.7,PhD,High,4,12,1,6.7,1,93.3
4302,16,Male,Public,10.5,99.3,80.5,Bachelor,Medium,0,6,0,5.1,1,66.0
4303,18,Female,Private,10.9,96.5,90.3,High School,Low,4,6,0,7.1,1,92.0
4304,17,Male,Private,18.2,97.8,71.4,High School,Low,2,7,0,9.1,0,98.8
4305,16,Male,Public,6.5,94.5,93.6,High School,Medium,0,7,0,7.4,1,88.9
4306,17,Male,Public,12.1,97.0,88.4,Bachelor,Medium,3,12,0,6.7,1,82.1
4307,16,Female,Public,30.2,97.3,69.6,Bachelor,High,1,5,1,7.7,1,100.0
4308,16,Female,Private,10.2,92.5,98.1,Bachelor,Medium,1,4,0,5.6,1,75.0
4309,17,Male,Public,20.7,99.2,80.4,High School,Medium,5,8,1,6.7,1,96.9
4310,18,Male,Public,12.1,94.0,100.0,Master,Low,2,7,0,8.0,0,100.0
4311,16,Female,Private,17.5,93.7,78.6,High School,Low,1,2,0,7.7,1,100.0
4312,16,Female,Public,18.3,93.7,68.3,High School,Medium,3,11,1,6.4,0,92.2
4313,16,Male,Private,20.6,98.3,65.8,Bachelor,High,4,5,1,9.1,1,100.0
4314,18,Male,Public,14.0,88.5,70.7,High School,Medium,1,9,1,5.2,1,80.6
4315,18,Male,Public,24.9,90.6,68.1,Bachelor,Medium,3,9,0,7.4,1,100.0
4316,19,Male,Private,12.1,81.8,90.3,PhD,Medium,5,10,1,8.0,1,84.3
4317,17,Female,Public,16.2,97.7,74.7,Master,Medium,0,9,0,8.5,1,91.6
4318,18,Female,Public,16.2,95.7,55.6,High School,Low,3,8,0,7.1,1,89.5
4319,17,Male,Public,9.4,75.8,77.6,Bachelor,Medium,5,10,1,7.9,1,77.1
4320,19,Female,Public,13.6,98.2,76.5,Bachelor,Medium,2,15,0,7.0,1,84.5
4321,17,Male,Public,15.8,92.0,69.4,PhD,Medium,3,13,0,9.0,1,91.3
4322,18,Female,Private,12.8,77.4,78.2,PhD,Medium,1,7,0,7.4,1,88.3
4323,17,Female,Public,27.2,78.1,74.5,High School,Low,4,7,0,8.4,0,97.1
4324,18,Male,Public,10.8,91.2,82.6,PhD,Medium,3,5,0,5.6,1,81.7
4325,17,Male,Public,20.9,76.9,81.9,High School,Medium,2,10,1,6.9,1,100.0
4326,18,Female,Public,19.3,83.5,79.4,Bachelor,Low,0,6,0,7.6,1,100.0
4327,18,Male,Private,14.9,91.6,59.4,Bachelor,Medium,2,8,1,7.6,1,84.4
4328,17,Male,Private,10.7,95.9,100.0,High School,Medium,5,7,0,6.3,1,85.0
4329,19,Female,Public,11.2,58.9,56.3,Master,High,0,6,1,4.8,1,65.5
4330,16,Female,Public,12.4,89.8,73.5,Bachelor,High,3,6,0,4.9,1,70.1
4331,19,Male,Public,6.1,76.5,61.9,Master,Medium,4,9,1,5.9,0,70.2
4332,17,Female,Public,10.0,99.1,79.8,PhD,Low,2,5,0,10.3,1,88.5
4333,19,Male,Public,7.6,98.1,76.7,Master,Medium,4,10,0,4.0,1,50.1
4334,18,Female,Public,21.7,87.8,73.0,Bachelor,Medium,5,11,0,6.8,1,95.9
4335,16,Female,Private,18.1,99.5,93.2,Master,Medium,3,4,0,6.6,1,93.7
4336,17,Female,Public,18.9,67.1,88.3,Bachelor,Low,4,8,1,7.1,1,97.6
4337,17,Male,Private,17.9,82.9,71.1,Master,Medium,4,9,1,6.9,1,100.0
4338,17,Female,Public,15.8,98.1,84.6,High School,Medium,2,3,0,5.8,1,81.6
4339,16,Female,Public,22.3,93.5,93.8,Bachelor,Medium,3,8,0,8.2,1,100.0
4340,18,Male,Private,11.9,86.7,88.2,Master,High,4,6,0,5.0,1,78.8
4341,17,Male,Public,15.5,96.1,73.4,Master,Medium,0,8,0,9.2,1,79.9
4342,19,Male,Private,18.7,85.1,55.9,PhD,Medium,1,6,1,7.5,1,88.4
4343,17,Male,Public,8.4,73.8,78.9,High School,Medium,0,6,1,5.9,1,79.2
4344,17,Female,Public,30.5,97.0,83.0,Bachelor,Low,5,10,0,6.2,1,100.0
4345,17,Male,Private,15.1,88.4,65.8,Bachelor,Medium,4,11,0,8.4,1,87.9
4346,17,Male,Public,15.7,89.8,75.3,Bachelor,Medium,3,12,0,5.4,1,94.3
4347,18,Female,Private,21.3,99.0,74.0,Bachelor,Medium,0,4,0,7.1,1,89.9
4348,19,Male,Private,19.6,96.0,91.7,High School,Medium,3,6,0,7.0,1,97.9
4349,18,Male,Public,15.2,97.8,97.2,Master,Medium,5,3,0,6.9,0,92.8
4350,19,Male,Public,15.7,91.9,89.1,PhD,Medium,0,14,0,7.7,1,100.0
4351,17,Female,Public,7.5,98.7,74.0,High School,Medium,3,8,1,7.8,1,85.7
4352,16,Female,Public,12.2,99.0,88.8,High School,Medium,4,7,1,7.5,1,100.0
4353,18,Female,Private,17.6,90.2,82.8,High School,Medium,2,9,1,8.3,1,97.7
4354,16,Male,Public,17.2,67.2,74.1,Bachelor,Low,0,8,1,7.3,1,100.0
4355,18,Female,Public,21.1,84.1,100.0,Master,Medium,5,7,1,6.4,1,100.0
4356,17,Male,Public,14.4,73.7,66.1,High School,Medium,3,1,1,5.6,1,71.9
4357,18,Male,Public,8.1,88.8,82.2,Bachelor,Medium,0,2,0,7.1,1,67.4
4358,17,Male,Private,20.3,99.8,85.1,High School,Low,3,7,0,7.5,1,99.8
4359,18,Female,Public,22.2,77.6,71.6,PhD,Medium,3,4,1,4.9,1,96.4
4360,17,Male,Private,19.5,65.5,81.7,Master,Medium,2,7,0,7.5,1,87.2
4361,17,Male,Public,14.2,79.7,86.3,PhD,Low,3,5,0,6.0,1,77.8
4362,19,Male,Public,20.2,92.6,77.9,High School,High,0,9,0,5.9,1,99.6
4363,17,Male,Public,32.1,92.8,80.7,Bachelor,Medium,5,11,1,7.2,1,100.0
4364,19,Female,Public,15.6,83.3,76.3,High School,High,4,5,0,4.5,0,78.9
4365,17,Male,Private,8.4,99.7,84.6,Bachelor,Medium,5,11,0,8.7,1,78.0
4366,16,Female,Public,12.1,94.0,72.3,High School,Low,1,8,0,8.1,1,81.5
4367,17,Male,Private,18.1,96.9,71.3,Master,Medium,3,4,0,5.6,1,80.2
4368,16,Female,Public,7.0,95.1,75.2,Bachelor,Medium,1,12,0,6.8,1,80.5
4369,16,Female,Public,15.8,95.0,89.2,Bachelor,Medium,4,9,0,7.2,1,98.8
4370,17,Male,Public,16.9,72.0,54.0,Master,Medium,5,10,0,6.1,0,66.0
4371,16,Male,Public,22.7,94.0,64.1,Bachelor,Medium,1,8,1,6.4,1,88.9
4372,19,Female,Public,21.6,99.4,100.0,High School,Low,3,10,0,6.9,1,100.0
4373,18,Female,Public,19.3,98.9,78.3,Bachelor,Medium,0,7,0,7.0,1,100.0
4374,17,Male,Private,4.2,89.4,70.1,PhD,Medium,5,7,0,6.8,1,71.4
4375,16,Male,Public,19.6,95.3,84.5,Bachelor,Medium,5,9,1,7.1,1,100.0
4376,17,Female,Public,18.5,95.3,65.6,Bachelor,Low,2,11,1,7.4,1,85.2
4377,19,Female,Public,16.3,95.9,49.8,PhD,Medium,5,7,0,6.6,1,75.0
4378,17,Male,Public,6.3,96.7,79.3,Bachelor,Medium,3,10,0,7.5,1,90.8
4379,17,Male,Private,11.1,80.8,66.2,PhD,Medium,3,5,1,8.4,1,93.3
4380,16,Male,Public,9.2,94.9,76.2,High School,Medium,2,6,0,7.5,1,83.0
4381,19,Female,Public,4.9,88.1,79.0,Bachelor,Medium,2,6,1,9.1,1,81.4
4382,18,Male,Public,15.0,97.4,76.7,High School,Low,5,13,0,5.3,1,87.7
4383,18,Female,Public,11.0,80.0,54.5,Bachelor,High,2,7,0,6.3,1,66.3
4384,16,Male,Public,28.1,75.2,75.3,High School,Medium,2,7,1,7.4,1,100.0
4385,17,Male,Public,14.2,97.6,80.3,High School,Medium,2,5,1,7.3,1,86.0
4386,16,Female,Public,21.5,98.4,58.2,High School,Medium,3,5,0,6.5,1,100.0
4387,16,Female,Public,7.2,92.7,56.8,Bachelor,Low,1,9,1,7.7,1,67.8
