Student_ID,Age,Gender,School_Type,Study_Hours_Per_Week,Attendance_Rate,Previous_Grade,Parental_Education,Family_Income,Extracurricular_Activities,Absences,Has_Tutor,Sleep_Hours,Internet_Access,Final_Grade
1594,19,Male,Public,12.3,97.6,73.9,Bachelor,Medium,2,10,0,7.0,1,80.0
1595,19,Female,Private,28.2,94.2,94.2,High School,Low,3,7,0,6.4,1,100.0
1596,16,Female,Public,12.9,98.0,79.0,Master,Low,3,2,0,5.6,1,82.0
1597,18,Male,Public,23.4,89.0,76.2,Master,Medium,4,11,0,7.4,1,93.5
1598,19,Male,Public,8.7,82.8,45.0,Master,Medium,5,11,0,7.4,1,64.8
1599,17,Male,Public,10.1,94.8,64.5,High School,Medium,0,4,0,7.7,1,84.3
1600,16,Male,Private,11.6,99.9,75.2,Master,Medium,3,9,0,7.5,1,80.0
1601,19,Female,Private,10.8,80.1,77.4,Bachelor,Medium,1,9,0,7.9,1,79.4
1602,19,Female,Public,13.7,87.2,60.4,Bachelor,Medium,3,6,0,7.4,0,76.3
1603,17,Male,Public,11.5,100.0,66.3,PhD,High,0,10,0,9.4,1,85.7
1604,18,Male,Private,10.9,98.9,81.6,Bachelor,Medium,5,6,0,8.8,1,80.3
1605,18,Male,Public,20.8,92.7,58.4,High School,High,3,8,0,7.3,1,100.0
1606,18,Female,Public,21.1,85.9,76.6,Bachelor,Low,5,8,0,4.9,1,100.0
1607,19,Male,Public,19.7,83.9,89.9,Bachelor,Medium,2,5,1,9.2,1,100.0
1608,19,Female,Public,17.6,91.3,79.6,Master,Medium,0,4,1,6.7,1,100.0
1609,19,Female,Private,15.5,97.6,79.0,High School,High,2,6,1,7.8,1,75.4
1610,16,Female,Public,12.5,95.5,50.8,Master,Medium,2,13,0,7.6,1,80.3
1611,17,Male,Public,10.2,99.7,65.1,Master,Low,4,9,0,6.9,1,100.0
1612,19,Female,Private,16.8,95.0,99.7,High School,Medium,5,4,0,6.4,1,95.0
1613,17,Male,Public,9.1,96.8,67.8,High School,Low,5,11,0,6.6,1,80.5
1614,17,Male,Public,10.0,99.2,90.2,Bachelor,Low,5,18,0,4.0,1,86.1
1615,18,Female,Public,20.8,81.8,67.7,Master,Medium,5,9,1,5.6,1,89.0
1616,16,Female,Public,24.5,91.2,71.7,Bachelor,High,0,8,1,6.4,1,100.0
1617,19,Male,Public,17.0,95.2,81.2,Master,Low,2,7,0,7.1,1,100.0
1618,18,Male,Public,20.5,69.3,76.2,Bachelor,Low,4,13,0,7.7,1,83.7
1619,18,Male,Public,13.8,99.6,79.6,Bachelor,High,4,7,0,6.3,1,89.2
1620,19,Male,Public,8.3,99.8,65.2,High School,Medium,2,7,0,7.8,1,81.9
1621,17,Male,Public,18.1,78.4,61.4,High School,High,2,6,0,6.7,1,75.4
1622,18,Male,Public,17.8,95.5,64.4,Master,Low,1,4,0,6.6,1,85.8
1623,17,Male,Public,15.4,86.0,68.6,Master,Medium,0,10,0,7.1,1,86.0
1624,16,Female,Public,13.8,80.8,72.2,Bachelor,Low,4,11,0,7.9,1,76.1
1625,17,Female,Public,19.8,83.9,87.4,Bachelor,High,0,9,0,6.7,1,100.0
1626,16,Female,Public,10.1,97.7,76.0,Bachelor,High,5,6,0,7.4,0,82.4
1627,17,Male,Private,11.1,83.0,80.8,High School,High,4,7,0,7.9,1,76.1
1628,18,Female,Private,10.0,97.4,76.7,Bachelor,Low,3,11,0,7.7,1,71.6
1629,18,Female,Public,15.4,94.3,61.6,Bachelor,High,3,6,0,6.2,1,77.2
1630,16,Female,Private,9.6,81.5,75.2,Bachelor,High,4,8,0,6.4,1,71.4
1631,19,Female,Public,11.6,83.9,76.6,Bachelor,Medium,1,7,0,7.7,1,83.7
1632,16,Female,Private,11.5,93.4,84.1,Master,Medium,3,8,0,6.8,1,74.0
1633,16,Female,Public,13.7,97.1,62.2,Bachelor,High,5,5,0,6.1,1,72.2
1634,17,Male,Public,7.6,95.9,50.5,Bachelor,Medium,5,9,0,7.1,1,77.3
1635,17,Female,Public,15.4,81.6,77.1,Bachelor,Low,0,4,0,7.9,1,74.1
1636,16,Female,Public,21.2,95.6,79.2,Master,High,2,11,1,8.1,1,99.3
1637,18,Female,Private,15.7,90.5,72.8,Bachelor,Medium,0,11,0,8.2,1,77.8
1638,17,Female,Public,22.7,99.2,75.3,High School,High,5,11,0,7.0,1,100.0
1639,19,Male,Public,21.7,98.6,85.5,PhD,Medium,0,5,0,7.5,1,100.0
1640,17,Male,Public,18.9,86.9,69.5,Bachelor,Low,5,9,0,8.3,0,100.0
1641,17,Female,Public,15.4,86.4,71.7,High School,Medium,0,6,1,6.2,1,94.5
1642,19,Female,Public,15.1,96.9,75.9,Bachelor,Medium,5,9,1,8.2,1,84.3
1643,16,Female,Public,18.8,97.2,60.4,Master,Low,4,9,0,7.8,1,92.2
1644,19,Male,Private,13.0,74.5,73.2,Bachelor,Medium,4,12,1,7.8,1,83.7
1645,16,Male,Public,5.6,81.5,74.2,Bachelor,Low,0,10,1,5.0,1,65.7
1646,16,Female,Public,17.5,97.3,94.6,High School,Medium,2,17,1,6.3,1,100.0
1647,16,Female,Private,9.3,88.6,71.4,Bachelor,High,1,8,0,6.3,1,80.0
1648,19,Female,Public,10.2,92.4,77.4,High School,Medium,5,12,0,8.7,1,88.8
1649,16,Male,Public,15.0,93.7,86.0,Bachelor,Medium,1,8,0,5.9,1,76.7
1650,18,Female,Public,14.5,95.4,65.0,Bachelor,Medium,3,9,1,5.7,1,83.6
1651,19,Male,Private,7.9,77.8,91.5,Bachelor,Medium,3,3,1,5.5,1,72.2
1652,18,Female,Public,15.8,78.7,96.2,Bachelor,Medium,2,10,0,6.6,1,92.4
1653,16,Male,Private,19.8,81.2,74.7,Bachelor,Medium,0,7,1,7.5,1,92.3
1654,17,Male,Private,9.4,93.1,68.5,Bachelor,High,5,3,1,9.2,1,90.0
1655,16,Female,Public,21.4,99.7,94.5,High School,Medium,4,6,0,6.5,0,100.0
1656,18,Female,Public,7.2,93.7,84.5,High School,High,3,6,0,6.1,1,70.0
1657,18,Male,Public,25.6,93.6,76.0,High School,High,0,8,1,8.9,1,100.0
1658,19,Female,Public,12.9,99.1,92.1,Master,Low,1,8,0,9.1,1,94.0
1659,17,Male,Private,15.7,94.6,90.9,Master,Medium,2,5,0,4.9,1,87.4
1660,19,Male,Private,5.5,98.7,71.0,Master,High,4,11,0,6.4,1,65.6
1661,18,Male,Public,14.7,97.6,78.0,Bachelor,High,4,4,0,7.3,1,67.6
1662,16,Male,Public,16.1,82.7,81.9,Bachelor,Medium,3,5,0,7.2,1,100.0
1663,17,Male,Public,14.6,90.6,75.3,Master,Medium,0,8,1,9.7,0,83.7
1664,16,Male,Public,12.2,74.2,58.3,Bachelor,Medium,4,12,0,6.3,1,71.0
1665,16,Male,Public,10.3,91.1,63.7,High School,Low,1,6,0,5.6,1,73.4
1666,17,Female,Public,20.7,86.0,58.7,PhD,High,1,8,1,6.1,1,100.0
1667,19,Male,Public,15.2,99.7,80.9,High School,High,2,10,0,8.3,1,100.0
1668,16,Female,Public,22.7,96.6,60.8,Bachelor,Medium,2,11,1,7.0,1,99.9
1669,18,Male,Public,12.4,96.2,77.3,Bachelor,Low,1,6,0,8.9,1,78.4
1670,16,Female,Private,12.8,53.7,97.0,Master,High,1,4,1,7.8,1,81.4
1671,17,Male,Private,19.1,91.1,92.1,PhD,Medium,0,9,0,6.2,1,91.1
1672,17,Male,Public,6.9,99.8,53.0,PhD,Low,4,4,0,8.0,1,67.3
1673,17,Male,Public,8.9,96.6,59.7,Bachelor,Low,0,7,1,8.4,1,74.7
1674,19,Male,Public,20.5,86.5,65.7,Bachelor,Low,2,9,0,8.8,1,84.0
1675,16,Male,Public,9.1,95.7,61.0,High School,Medium,2,8,0,5.3,1,68.6
1676,19,Female,Public,5.9,92.1,55.2,Bachelor,Low,2,19,0,7.3,1,57.3
1677,19,Female,Public,24.3,96.0,74.9,Master,Low,4,7,0,5.7,1,100.0
1678,17,Female,Public,8.0,97.0,83.5,Bachelor,High,3,10,0,6.6,1,71.4
1679,17,Female,Public,15.9,94.1,86.4,High School,High,2,2,1,6.7,1,90.3
1680,19,Male,Public,15.3,99.0,69.3,High School,Low,2,11,0,7.3,1,86.1
1681,16,Male,Public,2.0,99.7,71.7,Bachelor,Low,0,14,1,7.6,1,61.3
1682,18,Male,Public,13.7,95.1,79.3,High School,Medium,0,6,0,6.3,1,80.8
1683,19,Male,Private,17.2,77.9,73.7,Bachelor,Low,3,13,1,8.5,1,80.8
1684,16,Male,Public,16.8,99.3,84.7,Bachelor,Low,5,7,0,8.6,1,95.6
1685,17,Female,Public,19.5,79.8,80.2,Bachelor,Medium,3,7,0,7.2,1,85.1
1686,17,Male,Public,13.1,98.7,70.5,High School,High,3,8,0,9.1,1,81.7
1687,16,Male,Private,18.6,92.2,52.7,Master,High,3,7,1,6.9,1,87.3
1688,18,Female,Public,11.6,99.6,93.0,Bachelor,High,0,10,0,4.8,1,80.8
1689,17,Female,Public,7.9,89.7,66.8,Bachelor,Medium,2,12,1,5.9,1,79.2
1690,17,Male,Private,8.5,92.5,79.3,Bachelor,Medium,0,12,1,6.5,1,73.0
1691,17,Female,Public,7.7,99.9,52.0,Bachelor,Medium,1,9,0,8.1,1,64.7
1692,16,Female,Public,20.0,97.7,74.9,Master,Medium,1,8,1,5.8,1,93.6
1693,19,Male,Public,7.4,85.1,76.2,PhD,Medium,5,7,0,6.9,1,79.0
1694,17,Male,Public,16.4,97.7,76.8,High School,Medium,2,9,0,10.0,1,100.0
1695,19,Male,Public,13.7,76.1,100.0,High School,Low,3,10,0,7.3,0,82.5
1696,18,Female,Public,14.5,85.8,67.4,Bachelor,Low,2,13,1,8.9,0,85.5
1697,17,Female,Public,21.8,87.6,84.8,High School,High,1,6,0,5.6,1,79.8
1698,17,Male,Public,12.8,98.8,81.3,PhD,Medium,5,9,0,4.6,1,80.6
1699,18,Male,Public,18.1,87.2,66.9,Bachelor,Low,2,5,0,5.1,1,81.8
1700,17,Female,Public,15.2,89.0,84.7,Bachelor,Medium,3,7,1,8.3,1,100.0
1701,19,Male,Public,14.2,79.7,73.0,Bachelor,Low,5,7,0,6.7,1,78.6
1702,16,Male,Private,26.5,89.7,85.5,Bachelor,Low,5,5,0,6.6,1,100.0
1703,19,Female,Public,7.8,92.4,98.5,High School,Low,0,4,0,9.1,1,84.1
1704,16,Female,Public,21.4,99.4,76.8,Master,Medium,3,9,0,8.3,1,100.0
1705,16,Female,Public,18.3,90.4,71.6,High School,Low,0,12,0,7.6,1,91.3
1706,19,Female,Public,12.6,92.8,87.6,PhD,Medium,1,10,0,8.4,0,92.8
1707,19,Female,Public,23.1,77.6,91.8,High School,Low,4,9,0,6.8,1,100.0
1708,19,Male,Public,5.8,98.3,64.4,Master,Low,2,5,0,7.4,1,57.0
1709,19,Female,Public,12.4,97.6,69.6,High School,High,4,4,0,5.5,1,55.1
1710,18,Male,Public,9.0,99.5,83.1,Bachelor,Medium,3,6,1,6.1,1,89.5
1711,17,Female,Private,17.1,89.4,73.4,Bachelor,Medium,0,7,0,6.7,1,85.8
1712,16,Male,Public,9.4,94.2,63.5,High School,Low,3,9,0,7.0,1,67.8
1713,19,Female,Public,17.2,92.7,81.5,Bachelor,Low,3,10,0,8.2,1,100.0
1714,19,Male,Public,14.1,85.8,83.1,Bachelor,High,1,8,1,8.5,1,94.8
1715,19,Male,Public,12.6,88.1,71.0,Bachelor,Low,3,4,1,10.4,1,87.5
1716,18,Male,Public,16.9,99.7,75.7,Bachelor,High,2,7,0,9.8,1,100.0
1717,19,Male,Public,13.7,98.1,68.1,Master,Medium,1,10,0,8.4,0,90.1
1718,19,Female,Public,9.6,88.7,61.9,High School,Medium,4,9,0,5.2,1,72.5
1719,19,Female,Public,29.0,92.5,69.0,High School,Medium,3,7,1,8.7,1,100.0
1720,17,Male,Private,12.6,89.4,75.9,Bachelor,Medium,4,8,0,9.3,1,79.1
1721,18,Male,Public,3.9,89.7,57.3,Master,Low,2,5,0,7.2,1,63.4
1722,19,Male,Public,10.8,84.4,69.9,Master,Medium,2,4,0,5.0,1,74.7
1723,16,Male,Private,8.7,79.9,76.1,Bachelor,High,2,14,0,7.2,1,85.1
1724,16,Male,Public,19.1,97.4,89.3,Master,Low,4,8,0,8.1,1,95.5
1725,16,Female,Public,16.6,98.6,71.2,Master,Medium,4,10,1,7.3,1,92.7
1726,18,Male,Public,17.0,94.8,60.0,High School,Medium,0,8,0,6.5,1,90.9
1727,18,Male,Public,13.1,87.9,72.5,High School,Medium,1,6,1,6.9,1,84.0
1728,16,Male,Public,13.6,86.5,68.2,Bachelor,Low,5,11,0,8.6,1,83.4
1729,19,Male,Public,13.1,99.9,81.6,High School,High,3,5,1,7.6,1,92.1
1730,18,Male,Public,14.6,91.8,70.9,Bachelor,Medium,1,10,0,8.8,1,90.7
1731,16,Female,Public,19.2,82.6,42.5,Bachelor,High,2,9,0,8.3,1,82.9
1732,16,Male,Private,16.7,98.2,100.0,Bachelor,High,3,8,0,6.8,1,85.3
1733,19,Male,Public,17.5,91.4,76.7,High School,Low,0,11,0,8.0,0,96.4
1734,17,Male,Public,17.5,92.9,76.1,Master,Low,1,7,0,8.8,1,100.0
1735,18,Male,Public,19.4,95.5,56.5,Bachelor,High,2,10,1,7.2,1,79.1
1736,19,Male,Public,16.4,98.9,57.4,Bachelor,Medium,3,11,0,7.8,1,85.7
1737,16,Female,Private,16.8,89.2,73.9,PhD,Low,3,9,0,5.2,1,87.6
1738,16,Female,Public,20.9,95.4,79.0,High School,High,2,10,1,6.5,0,89.5
1739,19,Female,Public,11.7,97.4,83.4,Bachelor,Medium,4,15,1,6.8,1,82.9
1740,18,Male,Public,10.7,95.8,77.8,Bachelor,Medium,1,8,0,5.8,1,72.5
1741,17,Male,Public,9.1,97.0,60.8,Master,Medium,3,5,1,7.2,1,78.4
1742,17,Female,Public,15.9,91.2,44.9,High School,High,4,12,0,9.0,1,67.2
1743,16,Female,Public,5.7,67.3,73.8,Master,Low,0,6,0,7.4,1,60.8
1744,18,Female,Public,17.3,95.3,68.6,PhD,Medium,3,7,0,8.6,1,92.6
1745,17,Male,Public,14.5,96.2,59.8,Bachelor,Medium,3,11,0,7.9,1,87.5
1746,18,Male,Public,20.7,92.7,84.9,High School,High,0,8,0,9.1,1,100.0
1747,18,Male,Public,11.6,84.0,56.1,Bachelor,Medium,0,9,1,6.9,1,67.1
1748,16,Female,Private,14.0,96.6,82.4,High School,Medium,5,9,0,6.2,1,83.5
1749,17,Female,Private,20.6,72.7,58.1,Bachelor,Medium,5,10,0,7.9,1,86.2
1750,19,Female,Private,21.9,92.1,76.6,Master,Medium,3,9,1,5.1,1,100.0
1751,16,Male,Private,11.6,98.1,86.2,Bachelor,Medium,2,10,1,7.7,1,95.3
1752,17,Female,Public,15.9,90.7,70.9,High School,High,0,9,0,4.4,1,95.8
1753,17,Male,Public,16.5,93.4,95.3,Bachelor,Medium,4,9,1,6.0,1,100.0
1754,17,Male,Public,16.9,86.4,98.0,Bachelor,High,0,7,1,7.4,1,100.0
1755,17,Male,Private,13.7,93.4,77.8,Bachelor,Medium,3,7,0,5.5,1,76.1
1756,17,Female,Public,21.4,94.4,81.5,Bachelor,Low,3,4,0,6.5,0,100.0
1757,18,Male,Private,5.6,90.6,87.7,Master,Medium,1,3,0,5.4,1,73.8
1758,16,Male,Public,12.9,85.2,81.5,Bachelor,Low,4,9,0,7.9,1,100.0
1759,18,Female,Private,17.2,86.7,80.2,PhD,Medium,1,10,0,8.4,1,89.2
1760,19,Male,Public,17.3,96.2,68.7,PhD,Medium,0,4,1,7.0,1,100.0
1761,17,Male,Public,21.8,87.0,54.8,High School,High,1,4,0,9.6,1,100.0
1762,16,Male,Private,21.0,97.9,58.3,High School,Low,3,11,0,6.7,1,83.2
1763,17,Male,Public,13.6,97.1,100.0,Bachelor,High,2,7,0,5.4,1,93.1
1764,16,Female,Private,21.5,87.3,78.9,High School,High,0,9,1,5.3,1,85.4
1765,18,Male,Public,11.4,89.4,72.1,Bachelor,Low,3,6,0,6.8,0,92.0
1766,16,Male,Public,19.7,95.1,90.2,Bachelor,High,0,9,0,7.4,1,82.2
1767,19,Female,Public,24.1,90.5,66.0,High School,Low,1,12,1,10.0,1,92.7
1768,19,Female,Public,21.1,79.6,82.0,High School,Low,1,8,0,5.7,1,90.5
1769,16,Female,Public,15.5,99.3,75.9,High School,High,5,8,0,6.2,1,78.5
1770,16,Male,Public,13.3,84.0,80.5,High School,Medium,0,6,0,7.6,1,76.2
1771,16,Male,Public,7.4,84.3,71.0,Bachelor,Medium,5,5,0,7.1,1,67.8
1772,16,Female,Public,16.6,98.3,63.4,Bachelor,Medium,0,8,1,6.3,1,95.1
1773,19,Female,Public,9.4,90.7,65.1,PhD,Low,1,12,0,6.9,1,80.2
1774,17,Female,Public,11.0,83.1,65.6,High School,Medium,0,7,0,5.6,1,74.4
1775,16,Female,Public,9.0,86.5,75.0,PhD,Low,5,9,0,6.5,1,77.8
1776,16,Female,Public,12.7,82.1,56.3,High School,Low,1,5,0,5.7,1,69.6
1777,19,Male,Public,14.9,90.6,60.0,Bachelor,High,5,7,1,8.3,1,94.2
1778,19,Male,Public,16.4,83.7,76.6,High School,High,0,8,0,7.9,1,88.7
1779,18,Female,Public,12.0,99.0,73.5,Master,Medium,2,8,1,6.9,1,79.8
1780,16,Male,Public,20.3,97.8,77.3,High School,Low,0,11,0,7.0,1,92.8
1781,18,Male,Private,14.0,80.1,74.5,PhD,Medium,0,13,0,7.3,1,83.2
1782,19,Female,Private,11.1,87.2,100.0,High School,High,3,2,0,6.5,1,93.8
1783,19,Female,Public,16.1,95.4,76.5,High School,Low,2,5,1,5.0,1,91.5
1784,17,Male,Public,24.8,98.2,70.5,Bachelor,Low,1,5,0,6.6,1,88.4
1785,16,Male,Private,16.7,89.2,76.2,Master,High,1,10,0,7.6,0,95.3
1786,18,Male,Public,13.2,82.5,87.2,PhD,Medium,4,9,0,8.1,1,84.5
1787,19,Female,Public,7.4,95.6,74.4,Bachelor,Low,2,7,0,7.1,0,78.3
1788,19,Female,Public,13.9,93.9,83.2,Master,Low,2,7,0,6.3,1,72.9
1789,18,Male,Public,16.2,91.6,79.8,Master,High,0,9,0,7.7,1,94.4
1790,17,Male,Private,13.1,90.8,71.5,Bachelor,Medium,3,10,0,7.2,1,88.5
1791,19,Female,Public,6.7,74.2,76.3,Bachelor,Low,1,10,0,5.8,1,62.8
1792,16,Male,Public,10.7,92.1,94.2,High School,High,1,5,1,4.8,1,90.1
1793,19,Female,Public,22.3,99.1,77.9,Bachelor,High,3,11,0,6.4,1,98.7
1794,16,Female,Private,22.2,87.2,63.2,Master,Low,5,8,0,8.8,1,88.0
1795,18,Male,Private,10.6,91.4,71.2,Bachelor,Medium,3,5,0,7.7,1,85.6
1796,16,Female,Public,18.4,89.7,49.6,Master,Low,5,8,0,8.8,0,81.2
1797,18,Male,Public,9.1,99.6,76.6,Master,Medium,5,8,0,7.0,1,75.0
1798,16,Male,Public,22.0,88.7,90.7,Master,Low,2,6,1,7.0,1,100.0
1799,18,Female,Private,16.2,87.9,58.9,High School,Medium,5,10,0,4.0,1,75.1
1800,16,Male,Private,19.7,91.4,76.8,High School,Medium,3,8,0,4.7,1,93.4
1801,17,Female,Public,6.4,99.5,86.8,High School,Medium,3,10,1,7.6,1,85.6
1802,16,Female,Public,18.4,93.7,88.1,PhD,Medium,0,9,0,7.2,0,99.4
1803,16,Male,Public,15.0,91.6,90.4,High School,Low,2,4,0,4.3,1,84.9
1804,17,Male,Public,19.3,87.7,52.6,Bachelor,High,5,5,0,7.2,1,76.5
1805,19,Male,Public,19.6,88.2,81.1,High School,Low,4,7,1,8.2,1,95.1
1806,19,Male,Public,15.3,83.3,56.9,High School,Medium,4,6,0,7.4,1,71.8
1807,16,Male,Public,12.0,96.7,63.0,High School,Low,1,14,0,6.4,1,71.2
1808,17,Male,Public,18.9,96.8,84.9,High School,Medium,3,7,0,4.0,1,100.0
1809,16,Male,Public,14.7,83.6,76.9,Bachelor,Low,0,4,1,7.5,1,93.9
1810,18,Female,Public,10.6,79.1,83.7,PhD,Low,3,7,0,5.9,1,71.4
1811,18,Female,Public,10.4,99.5,63.9,Bachelor,Medium,1,10,0,7.6,0,84.4
1812,16,Female,Public,7.6,98.6,92.7,Master,Low,3,13,0,7.8,1,98.9
1813,19,Male,Public,12.4,98.3,83.3,Bachelor,Medium,4,8,0,8.1,1,83.7
1814,19,Male,Public,20.5,97.2,85.7,Master,Low,2,8,0,7.5,0,95.7
1815,16,Female,Public,15.9,90.9,62.0,PhD,Low,3,6,0,6.6,1,65.6
1816,16,Male,Private,12.4,99.2,89.1,PhD,Medium,5,9,1,7.7,1,92.2
1817,18,Male,Public,19.0,97.5,71.2,High School,Low,4,5,0,5.8,1,94.5
1818,19,Female,Private,10.8,99.1,67.7,Master,Low,4,12,1,8.6,1,82.6
1819,16,Female,Public,15.5,93.6,82.5,High School,Low,1,9,0,6.2,1,79.0
1820,18,Female,Public,14.1,90.5,82.0,Bachelor,Low,2,8,0,9.2,1,78.5
1821,19,Male,Public,18.9,83.8,64.8,Bachelor,Low,1,6,0,6.7,1,86.9
1822,17,Female,Public,7.1,87.4,99.7,Bachelor,Low,0,8,0,7.6,0,78.2
1823,18,Female,Public,10.7,91.8,96.8,Bachelor,Low,5,4,1,7.2,1,100.0
1824,19,Female,Public,6.8,94.0,82.3,High School,High,2,8,0,4.8,1,72.0
1825,19,Female,Private,13.7,98.3,80.2,Master,Low,0,5,1,7.6,1,86.3
1826,18,Female,Public,21.1,71.2,79.0,Bachelor,High,2,6,0,6.1,1,96.6
1827,17,Male,Private,12.5,96.1,56.4,High School,High,4,12,0,6.9,1,90.5
1828,18,Male,Private,12.4,97.9,76.4,Bachelor,Low,0,4,0,7.1,0,97.4
1829,19,Female,Public,19.4,95.5,76.2,Bachelor,Low,2,5,0,5.8,1,82.8
1830,16,Female,Public,20.3,98.7,68.1,High School,Low,2,16,0,6.3,1,79.9
1831,16,Female,Public,14.6,89.1,71.3,High School,Medium,0,10,1,8.5,1,79.8
1832,18,Male,Private,18.4,86.9,46.4,PhD,Medium,2,9,1,5.4,1,85.0
1833,19,Male,Public,9.6,97.6,61.8,Master,Medium,1,10,1,7.7,1,76.8
1834,16,Female,Private,21.9,91.0,86.1,High School,Medium,1,7,0,6.5,1,93.1
1835,19,Female,Public,25.7,92.9,95.8,Bachelor,Low,0,15,0,8.2,1,100.0
1836,18,Female,Private,17.6,94.2,63.7,Bachelor,High,4,9,0,7.8,1,79.4
1837,16,Female,Public,4.6,89.4,77.2,Bachelor,Medium,3,8,1,6.2,1,81.1
1838,19,Female,Public,12.2,74.4,88.2,Bachelor,High,0,8,1,7.8,1,81.1
1839,16,Female,Private,18.1,99.5,68.8,High School,Medium,5,10,0,6.3,1,84.4
1840,18,Female,Private,12.9,94.1,83.1,Bachelor,Low,0,5,1,9.1,1,100.0
1841,19,Female,Public,21.4,85.5,74.6,High School,High,0,9,1,7.1,1,99.3
1842,16,Female,Public,17.9,99.2,89.3,Bachelor,Medium,5,14,0,6.6,0,87.4
1843,18,Male,Public,11.5,95.7,59.6,PhD,Medium,5,8,0,6.5,1,85.3
1844,16,Male,Private,15.2,99.8,61.7,PhD,Medium,5,8,0,6.6,1,89.6
1845,16,Female,Private,10.5,76.9,78.4,PhD,High,0,8,1,6.6,1,92.3
1846,17,Male,Private,14.1,89.5,76.2,PhD,High,1,10,0,7.9,1,71.5
1847,17,Male,Public,12.2,93.1,74.3,High School,Medium,0,9,0,6.4,1,81.9
1848,18,Male,Public,20.9,80.0,81.9,Master,Low,4,6,0,6.0,1,86.4
1849,17,Male,Public,25.6,97.4,63.8,High School,Medium,3,8,0,8.3,1,95.1
1850,18,Male,Private,7.8,99.9,58.6,Master,High,3,4,0,8.6,1,77.6
1851,17,Male,Public,5.4,95.4,69.0,Master,Medium,4,10,1,6.1,1,57.9
1852,16,Female,Private,13.8,84.6,70.3,Bachelor,High,0,8,0,6.6,1,80.3
1853,18,Male,Public,7.4,87.8,71.6,Bachelor,Medium,3,6,1,8.5,1,91.6
1854,18,Male,Public,15.2,86.8,90.2,High School,High,1,15,0,7.6,1,92.6
1855,16,Male,Public,18.7,71.3,84.2,High School,Low,3,6,1,8.9,1,100.0
1856,18,Female,Public,22.5,97.3,81.4,PhD,Medium,5,8,0,7.8,1,100.0
1857,18,Male,Public,16.0,99.0,77.7,Master,Medium,4,3,1,7.6,1,88.2
1858,17,Female,Public,14.0,72.2,69.8,High School,Medium,3,4,0,6.6,1,92.0
1859,18,Female,Public,5.1,90.1,64.8,High School,Low,4,12,0,5.8,1,61.7
1860,19,Female,Private,15.1,90.7,60.6,High School,High,0,11,1,5.6,1,71.1
1861,16,Male,Public,15.4,97.9,66.7,PhD,High,3,10,0,7.0,0,72.1
1862,17,Female,Public,18.2,88.1,74.5,PhD,Medium,4,14,0,8.7,0,90.6
1863,17,Male,Public,11.5,89.4,61.1,Bachelor,Low,1,6,0,5.7,1,78.0
1864,19,Female,Public,12.8,97.5,77.0,Bachelor,Low,1,5,0,6.9,1,83.2
1865,16,Female,Private,7.6,84.2,72.7,Master,Medium,2,9,1,5.0,1,60.4
1866,16,Male,Public,3.5,71.8,70.2,High School,Medium,3,8,0,8.7,1,65.8
1867,17,Male,Private,9.5,96.6,88.9,PhD,Low,0,8,1,6.0,1,94.9
1868,18,Male,Public,7.1,94.2,45.5,Bachelor,Medium,5,10,1,9.7,1,71.2
1869,17,Female,Public,16.7,99.3,70.4,High School,Medium,2,6,1,7.6,1,100.0
1870,16,Male,Public,12.4,82.0,46.8,Bachelor,Medium,3,5,0,8.9,1,64.7
1871,19,Female,Public,12.3,84.8,77.9,Bachelor,Medium,1,4,0,4.9,1,83.6
1872,17,Male,Public,10.1,91.7,84.1,Bachelor,Medium,0,12,0,4.0,0,79.1
1873,16,Female,Public,2.0,83.9,58.8,Bachelor,Low,1,7,1,6.5,1,65.6
1874,17,Female,Public,22.5,86.9,60.3,Master,Low,3,12,0,7.0,1,93.0
1875,18,Female,Public,10.0,92.0,54.6,Master,High,5,5,0,7.8,0,68.1
1876,17,Female,Public,12.9,88.8,75.8,Bachelor,Medium,0,7,0,8.8,1,87.6
1877,17,Male,Public,7.7,92.2,70.9,Bachelor,High,0,10,1,6.6,1,73.2
1878,16,Male,Public,19.9,87.5,71.7,High School,Low,2,11,0,6.5,1,91.1
1879,16,Female,Public,15.7,83.8,70.6,Bachelor,Medium,0,7,0,6.7,1,84.4
1880,16,Male,Public,10.9,94.1,63.3,High School,Medium,3,6,0,7.4,1,73.5
1881,17,Male,Public,13.0,95.6,88.6,PhD,High,5,10,0,5.5,0,84.0
1882,18,Male,Public,23.4,97.5,78.3,PhD,High,5,2,0,4.8,0,84.2
1883,19,Male,Private,14.6,95.0,60.8,High School,Low,4,7,0,7.4,1,80.5
1884,19,Male,Public,14.1,93.3,66.6,Master,Low,4,8,0,5.4,1,81.9
1885,16,Female,Public,10.3,99.2,64.5,Master,Medium,0,6,1,8.4,1,84.8
1886,16,Male,Private,5.5,85.6,91.9,PhD,High,4,11,0,4.3,1,72.0
1887,17,Female,Public,14.2,79.8,83.5,Bachelor,Medium,5,6,0,6.1,1,71.3
1888,19,Male,Public,16.6,98.9,73.5,Master,High,3,6,1,5.4,1,92.9
1889,16,Female,Public,20.5,93.1,95.5,Bachelor,Low,2,5,0,6.2,1,90.1
1890,18,Male,Public,3.8,90.1,92.4,High School,Medium,1,10,0,5.9,1,66.5
1891,18,Female,Public,9.4,94.3,72.2,High School,Medium,1,15,0,8.4,1,69.3
